Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geometry
056b,1,29,2378,BUDA,BUDA,Buda,Buda,152678.0,177590.2,B,56,BUDA,POINT (152678 177590.2)
056b,2,1,2379,BUDA,BUDA,Buda,Buda,152662.9,177581.1,B,56,SCHUMAN,POINT (152662.9 177581.1)
056b,2,2,1991,ANTOON VAN OSS,ANTOON VAN OSS,Antoon Van Oss,Antoon Van Oss,152408.8,177255.9,B,56,SCHUMAN,POINT (152408.8 177255.9)
056b,2,3,1838,DE BEJAR,DE BEJAR,De Bejar,De Bejar,152236.4,177489.1,B,56,SCHUMAN,POINT (152236.4 177489.1)
056b,2,4,1839,MERCATOR,MERCATOR,Mercator,Mercator,151877.7,177580.7,B,56,SCHUMAN,POINT (151877.7 177580.7)
056b,2,5,2352,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151403.5,177462.4,B,56,SCHUMAN,POINT (151403.5 177462.4)
056b,2,6,2823B,FERME NOS PILIFS,FERME NOS PILIFS,Ferme Nos Pilifs,Ferme Nos Pilifs,151265.0,177055.0,B,56,SCHUMAN,POINT (151265 177055)
056b,2,7,2766,VAL MARIA,MARIENDAAL,Val Maria,Mariëndaal,151147.6,176630.3,B,56,SCHUMAN,POINT (151147.6 176630.3)
056b,2,8,1987,PETER BENOIT,PETER BENOIT,Peter Benoit,Peter Benoit,151437.2,176130.9,B,56,SCHUMAN,POINT (151437.2 176130.9)
056b,2,9,2092,CROIX DE GUERRE,OORLOGSKRUISEN,Croix de Guerre,Oorlogskruisen,151553.8,176029.6,B,56,SCHUMAN,POINT (151553.8 176029.6)
056b,2,10,2094,VERGER,BOOMGAARD,Verger,Boomgaard,151058.7,175654.1,B,56,SCHUMAN,POINT (151058.7 175654.1)
056b,2,11,1974,PRES COMMUNS,GEMENEBEEMDEN,Prés Communs,Gemenebeemden,150763.0,175636.0,B,56,SCHUMAN,POINT (150763 175636)
056b,2,12,2377,HEEMBEEK,HEEMBEEK,Heembeek,Heembeek,150447.0,175351.0,B,56,SCHUMAN,POINT (150447 175351)
056b,2,13,6368C,VAN PRAET,VAN PRAET,Van Praet,Van Praet,150354.0,174535.0,B,56,SCHUMAN,POINT (150354 174535)
056b,2,14,2096,DOCKS BRUXSEL,DOCKS BRUXSEL,Docks Bruxsel,Docks Bruxsel,150444.3,174318.0,B,56,SCHUMAN,POINT (150444.3 174318)
056b,2,15,6461,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150561.0,173626.0,B,56,SCHUMAN,POINT (150561 173626)
056b,2,16,5740,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150455.0,173445.0,B,56,SCHUMAN,POINT (150455 173445)
056b,2,17,2097,COLIGNON,COLIGNON,Colignon,Colignon,150291.0,172985.8,B,56,SCHUMAN,POINT (150291 172985.8)
056b,2,18,6364B,POGGE,POGGE,Pogge,Pogge,150474.0,172914.0,B,56,SCHUMAN,POINT (150474 172914)
056b,2,19,2100,VOLTAIRE,VOLTAIRE,Voltaire,Voltaire,150771.0,172964.7,B,56,SCHUMAN,POINT (150771 172964.7)
056b,2,20,2102,CROSSING,CROSSING,Crossing,Crossing,150842.1,172729.1,B,56,SCHUMAN,POINT (150842.1 172729.1)
056b,2,21,3414,AZALEES,AZALEA,Azalées,Azalea,150830.0,172457.0,B,56,SCHUMAN,POINT (150830 172457)
056b,2,22,2067,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150710.3,172151.9,B,56,SCHUMAN,POINT (150710.3 172151.9)
056b,2,23,2105,BREMER,BREMER,Bremer,Bremer,151044.2,171730.6,B,56,SCHUMAN,POINT (151044.2 171730.6)
056b,2,24,9291,DAILLY,DAILLY,Dailly,Dailly,151292.0,171377.0,B,56,SCHUMAN,POINT (151292 171377)
056b,2,25,6191,BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151302.1,171262.6,B,56,SCHUMAN,POINT (151302.1 171262.6)
056b,2,26,2920,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151056.0,170809.0,B,56,SCHUMAN,POINT (151056 170809)
056b,2,27,1273,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151036.5,170647.9,B,56,SCHUMAN,POINT (151036.5 170647.9)
056b,2,28,1474B,SCHUMAN,SCHUMAN,Schuman,Schuman,151062.8,170336.4,B,56,SCHUMAN,POINT (151062.8 170336.4)
057b,1,1,1082,GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149268.0,172281.0,B,57,HOPITAL MILITAIRE,POINT (149268 172281)
057b,1,2,1052,WTC,WTC,WTC,WTC,149071.0,172349.0,B,57,HOPITAL MILITAIRE,POINT (149071 172349)
057b,1,3,1051,WILLEBROEK,WILLEBROEK,Willebroek,Willebroek,148964.0,172548.0,B,57,HOPITAL MILITAIRE,POINT (148964 172548)
057b,1,4,1356,TOUR ET TAXIS,THURN EN TAXIS,Tour et Taxis,Thurn en Taxis,148750.2,172800.7,B,57,HOPITAL MILITAIRE,POINT (148750.2 172800.7)
057b,1,5,2305,ENTREPOT,STAPELHUIS,Entrepôt,Stapelhuis,148905.0,173104.0,B,57,HOPITAL MILITAIRE,POINT (148905 173104)
057b,1,6,2326,CLAESSENS,CLAESSENS,Claessens,Claessens,149250.0,173609.0,B,57,HOPITAL MILITAIRE,POINT (149250 173609)
057b,1,7,2868,MARIE-CHRISTINE,MARIA-CHRISTINA,Marie-Christine,Maria-Christina,149393.0,173692.0,B,57,HOPITAL MILITAIRE,POINT (149393 173692)
057b,1,8,2308,VAN PRAET,VAN PRAET,Van Praet,Van Praet,150307.0,174538.0,B,57,HOPITAL MILITAIRE,POINT (150307 174538)
057b,1,9,3058,AVANT-PORT,VOORHAVEN,Avant-Port,Voorhaven,150773.0,175050.0,B,57,HOPITAL MILITAIRE,POINT (150773 175050)
057b,1,10,3059,BIEBUYCK,BIEBUYCK,Biebuyck,Biebuyck,151116.0,175279.0,B,57,HOPITAL MILITAIRE,POINT (151116 175279)
057b,1,11,2327,RIVE GAUCHE,LINKEROEVER,Rive Gauche,Linkeroever,151588.0,175559.0,B,57,HOPITAL MILITAIRE,POINT (151588 175559)
057b,1,12,3061,TROIS PERTUIS,DRIEGATEN,Trois Pertuis,Driegaten,151905.0,175742.0,B,57,HOPITAL MILITAIRE,POINT (151905 175742)
057b,1,13,1090,PAVILLONS MEUDON,MEUDON-PAVILJ.,Pavillons Meudon,Meudon-paviljoenen,152054.6,175947.3,B,57,HOPITAL MILITAIRE,POINT (152054.6 175947.3)
057b,1,14,3063,MARLY,MARLY,Marly,Marly,152306.0,176455.0,B,57,HOPITAL MILITAIRE,POINT (152306 176455)
057b,1,15,2315,CHEMIN VERT,GROENWEG,Chemin Vert,Groenweg,152129.0,176552.0,B,57,HOPITAL MILITAIRE,POINT (152129 176552)
057b,1,16,2316,TRASSERSWEG,TRASSERSWEG,Trassersweg,Trassersweg,152063.0,176939.0,B,57,HOPITAL MILITAIRE,POINT (152063 176939)
057b,1,17,2317,ANTOON VAN OSS,ANTOON VAN OSS,Antoon Van Oss,Antoon Van Oss,152324.0,177204.0,B,57,HOPITAL MILITAIRE,POINT (152324 177204)
057b,1,18,1838,DE BEJAR,DE BEJAR,De Bejar,De Bejar,152236.4,177489.1,B,57,HOPITAL MILITAIRE,POINT (152236.4 177489.1)
057b,1,19,1839,MERCATOR,MERCATOR,Mercator,Mercator,151877.7,177580.7,B,57,HOPITAL MILITAIRE,POINT (151877.7 177580.7)
057b,1,20,2352,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151403.5,177462.4,B,57,HOPITAL MILITAIRE,POINT (151403.5 177462.4)
057b,1,21,3001B,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151471.0,177544.0,B,57,HOPITAL MILITAIRE,POINT (151471 177544)
057b,2,1,3001B,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151471.0,177544.0,B,57,GARE DU NORD,POINT (151471 177544)
057b,2,2,1827,MERCATOR,MERCATOR,Mercator,Mercator,151893.0,177561.0,B,57,GARE DU NORD,POINT (151893 177561)
057b,2,3,1837,DE BEJAR,DE BEJAR,De Bejar,De Bejar,152229.3,177461.3,B,57,GARE DU NORD,POINT (152229.3 177461.3)
057b,2,4,2358,ANTOON VAN OSS,ANTOON VAN OSS,Antoon Van Oss,Antoon Van Oss,152305.0,177196.0,B,57,GARE DU NORD,POINT (152305 177196)
057b,2,5,2359,TRASSERSWEG,TRASSERSWEG,Trassersweg,Trassersweg,152053.0,176921.0,B,57,GARE DU NORD,POINT (152053 176921)
057b,2,6,2360,CHEMIN VERT,GROENWEG,Chemin Vert,Groenweg,152125.0,176531.0,B,57,GARE DU NORD,POINT (152125 176531)
057b,2,7,3003,MARLY,MARLY,Marly,Marly,152322.0,176448.0,B,57,GARE DU NORD,POINT (152322 176448)
057b,2,8,1089,PAVILLONS MEUDON,MEUDON-PAVILJ.,Pavillons Meudon,Meudon-paviljoenen,152046.8,175953.2,B,57,GARE DU NORD,POINT (152046.8 175953.2)
057b,2,9,3005,TROIS PERTUIS,DRIEGATEN,Trois Pertuis,Driegaten,151911.0,175751.0,B,57,GARE DU NORD,POINT (151911 175751)
057b,2,10,3014,RIVE GAUCHE,LINKEROEVER,Rive Gauche,Linkeroever,151529.0,175565.0,B,57,GARE DU NORD,POINT (151529 175565)
057b,2,11,3007,BIEBUYCK,BIEBUYCK,Biebuyck,Biebuyck,151100.0,175269.0,B,57,GARE DU NORD,POINT (151100 175269)
057b,2,12,3008,AVANT-PORT,VOORHAVEN,Avant-Port,Voorhaven,150726.0,175022.0,B,57,GARE DU NORD,POINT (150726 175022)
057b,2,13,2376,VAN PRAET,VAN PRAET,Van Praet,Van Praet,150308.0,174578.0,B,57,GARE DU NORD,POINT (150308 174578)
057b,2,14,2870,MARIE-CHRISTINE,MARIA-CHRISTINA,Marie-Christine,Maria-Christina,149448.0,173781.0,B,57,GARE DU NORD,POINT (149448 173781)
057b,2,15,2325,CLAESSENS,CLAESSENS,Claessens,Claessens,149262.0,173629.0,B,57,GARE DU NORD,POINT (149262 173629)
057b,2,16,2370,ENTREPOT,STAPELHUIS,Entrepôt,Stapelhuis,148899.0,173137.0,B,57,GARE DU NORD,POINT (148899 173137)
057b,2,17,1349,TOUR ET TAXIS,THURN EN TAXIS,Tour et Taxis,Thurn en Taxis,148758.0,172745.0,B,57,GARE DU NORD,POINT (148758 172745)
057b,2,18,1016,WILLEBROEK,WILLEBROEK,Willebroek,Willebroek,148947.0,172547.0,B,57,GARE DU NORD,POINT (148947 172547)
057b,2,19,1024,WTC,WTC,WTC,WTC,149057.0,172310.0,B,57,GARE DU NORD,POINT (149057 172310)
057b,2,20,1083,GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149306.0,172222.0,B,57,GARE DU NORD,POINT (149306 172222)
058b,1,1,9751,VILVOORDE STATION,VILVOORDE STATION,Vilvoorde Station,Vilvoorde Station,154374.0,179249.0,B,58,YSER,POINT (154374 179249)
058b,1,2,9753,BLOKKEN,BLOKKEN,Blokken,Blokken,154223.0,179052.0,B,58,YSER,POINT (154223 179052)
058b,1,3,9754B,VIER FONTEINEN,VIER FONTEINEN,Vier Fonteinen,Vier Fonteinen,153744.3,178408.6,B,58,YSER,POINT (153744.3 178408.6)
058b,1,4,9755,BICOQUE,BICOQUE,Bicoque,Bicoque,153472.0,177978.0,B,58,YSER,POINT (153472 177978)
058b,1,5,9756,DIEGEMSTRAAT,DIEGEMSTRAAT,Diegemstraat,Diegemstraat,153189.8,177483.8,B,58,YSER,POINT (153189.8 177483.8)
058b,1,6,5905,AQUIRIS,AQUIRIS,Aquiris,Aquiris,153053.0,177063.0,B,58,YSER,POINT (153053 177063)
058b,1,7,5906,RIVE DROITE,RECHTEROEVER,Rive Droite,Rechteroever,152809.0,176820.0,B,58,YSER,POINT (152809 176820)
058b,1,8,5908,CERES,CERES,Ceres,Ceres,152406.0,176121.0,B,58,YSER,POINT (152406 176121)
058b,1,9,5910,CHEMIN DE FER,SPOORWEG,Chemin de Fer,Spoorweg,151993.0,175451.0,B,58,YSER,POINT (151993 175451)
058b,1,10,5913,MONNOYER,MONNOYER,Monnoyer,Monnoyer,151494.0,175017.0,B,58,YSER,POINT (151494 175017)
058b,1,11,5911B,PONT ALBERT,ALBERTBRUG,Pont Albert,Albertbrug,150967.0,174568.0,B,58,YSER,POINT (150967 174568)
058b,1,12,5761,DOCKS BRUXSEL,DOCKS BRUXSEL,Docks Bruxsel,Docks Bruxsel,150558.6,174282.0,B,58,YSER,POINT (150558.6 174282)
058b,1,13,6461,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150561.0,173626.0,B,58,YSER,POINT (150561 173626)
058b,1,14,5740,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150455.0,173445.0,B,58,YSER,POINT (150455 173445)
058b,1,15,5741,PAVILLON,PAVILJOEN,Pavillon,Paviljoen,150201.0,173282.0,B,58,YSER,POINT (150201 173282)
058b,1,16,5742B,STEPHENSON,STEPHENSON,Stephenson,Stephenson,149890.0,173246.0,B,58,YSER,POINT (149890 173246)
058b,1,17,6123,MASUI,MASUI,Masui,Masui,149532.0,173166.0,B,58,YSER,POINT (149532 173166)
058b,1,18,2089,DESTOUVELLES,DESTOUVELLES,Destouvelles,Destouvelles,149263.0,172871.9,B,58,YSER,POINT (149263 172871.9)
058b,1,19,2207,GLIBERT,GLIBERT,Glibert,Glibert,149202.0,172650.0,B,58,YSER,POINT (149202 172650)
058b,1,20,9025,WTC,WTC,WTC,WTC,149109.0,172374.0,B,58,YSER,POINT (149109 172374)
058b,1,21,1083,GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149306.0,172222.0,B,58,YSER,POINT (149306 172222)
058b,1,22,1904,ROGIER,ROGIER,Rogier,Rogier,149263.8,171686.9,B,58,YSER,POINT (149263.8 171686.9)
058b,1,23,2831,YSER,IJZER,Yser,IJzer,148940.0,171810.0,B,58,YSER,POINT (148940 171810)
058b,2,1,2831,YSER,IJZER,Yser,IJzer,148940.0,171810.0,B,58,VILVOORDE STATION,POINT (148940 171810)
058b,2,2,2269,NICOLAY,NICOLAY,Nicolay,Nicolay,149016.0,172089.0,B,58,VILVOORDE STATION,POINT (149016 172089)
058b,2,3,2587,WTC,WTC,WTC,WTC,149086.6,172266.2,B,58,VILVOORDE STATION,POINT (149086.6 172266.2)
058b,2,4,1030,GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149295.0,172271.0,B,58,VILVOORDE STATION,POINT (149295 172271)
058b,2,5,2271,GLIBERT,GLIBERT,Glibert,Glibert,149209.0,172642.0,B,58,VILVOORDE STATION,POINT (149209 172642)
058b,2,6,2088,DESTOUVELLES,DESTOUVELLES,Destouvelles,Destouvelles,149282.5,172894.2,B,58,VILVOORDE STATION,POINT (149282.5 172894.2)
058b,2,7,2237,MASUI,MASUI,Masui,Masui,149613.0,173226.0,B,58,VILVOORDE STATION,POINT (149613 173226)
058b,2,8,2238,STEPHENSON,STEPHENSON,Stephenson,Stephenson,149891.0,173240.0,B,58,VILVOORDE STATION,POINT (149891 173240)
058b,2,9,2239,PAVILLON,PAVILJOEN,Pavillon,Paviljoen,150172.0,173272.0,B,58,VILVOORDE STATION,POINT (150172 173272)
058b,2,10,2898,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150541.0,173411.0,B,58,VILVOORDE STATION,POINT (150541 173411)
058b,2,11,6459,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150580.0,173640.0,B,58,VILVOORDE STATION,POINT (150580 173640)
058b,2,12,5760,DOCKS BRUXSEL,DOCKS BRUXSEL,Docks Bruxsel,Docks Bruxsel,150588.9,174257.0,B,58,VILVOORDE STATION,POINT (150588.9 174257)
058b,2,13,5958C,PONT ALBERT,ALBERTBRUG,Pont Albert,Albertbrug,151107.0,174652.0,B,58,VILVOORDE STATION,POINT (151107 174652)
058b,2,14,5965,MONNOYER,MONNOYER,Monnoyer,Monnoyer,151524.0,175009.0,B,58,VILVOORDE STATION,POINT (151524 175009)
058b,2,15,5959,CHEMIN DE FER,SPOORWEG,Chemin de Fer,Spoorweg,151948.0,175377.0,B,58,VILVOORDE STATION,POINT (151948 175377)
058b,2,16,5961,CERES,CERES,Ceres,Ceres,152433.0,176116.0,B,58,VILVOORDE STATION,POINT (152433 176116)
058b,2,17,5967,RIVE DROITE,RECHTEROEVER,Rive Droite,Rechteroever,152823.0,176797.0,B,58,VILVOORDE STATION,POINT (152823 176797)
058b,2,18,5968,AQUIRIS,AQUIRIS,Aquiris,Aquiris,153060.0,177019.0,B,58,VILVOORDE STATION,POINT (153060 177019)
058b,2,19,9776,DIEGEMSTRAAT,DIEGEMSTRAAT,Diegemstraat,Diegemstraat,153195.0,177416.6,B,58,VILVOORDE STATION,POINT (153195 177416.6)
058b,2,20,9777,BICOQUE,BICOQUE,Bicoque,Bicoque,153503.0,177976.0,B,58,VILVOORDE STATION,POINT (153503 177976)
058b,2,21,9778,VIER FONTEINEN,VIER FONTEINEN,Vier Fonteinen,Vier Fonteinen,153743.0,178365.0,B,58,VILVOORDE STATION,POINT (153743 178365)
058b,2,22,9779,BLOKKEN,BLOKKEN,Blokken,Blokken,154073.0,178883.0,B,58,VILVOORDE STATION,POINT (154073 178883)
058b,2,23,9780,HELDENPLEIN,HELDENPLEIN,Heldenplein,Heldenplein,154100.0,179518.0,B,58,VILVOORDE STATION,POINT (154100 179518)
058b,2,24,9751,VILVOORDE STATION,VILVOORDE STATION,Vilvoorde Station,Vilvoorde Station,154374.0,179249.0,B,58,VILVOORDE STATION,POINT (154374 179249)
059b,1,1,3125,HOP. ETT.-IXELLES,ZKH. ETT.-ELSENE,Hôpital Etterbeek-Ixelles,Ziekenhuis Etterbeek-Elsene,150802.0,168293.0,B,59,BORDET STATION,POINT (150802 168293)
059b,1,2,6158,LEVURE,GIST,Levure,Gist,150454.0,168622.5,B,59,BORDET STATION,POINT (150454 168622.5)
059b,1,3,1280B,FLAGEY,FLAGEY,Flagey,Flagey,150311.0,168662.0,B,59,BORDET STATION,POINT (150311 168662)
059b,1,4,3155,WERY,WERY,Wery,Wery,150525.0,168774.0,B,59,BORDET STATION,POINT (150525 168774)
059b,1,5,3156,NATATION,ZWEMKUNST,Natation,Zwemkunst,150671.0,169185.0,B,59,BORDET STATION,POINT (150671 169185)
059b,1,6,3160,ETANGS,VIJVERS,Étangs,Vijvers,150851.0,169522.0,B,59,BORDET STATION,POINT (150851 169522)
059b,1,7,3158B,JOURDAN,JOURDAN,Jourdan,Jourdan,150918.0,169723.0,B,59,BORDET STATION,POINT (150918 169723)
059b,1,8,1476,FROISSART,FROISSART,Froissart,Froissart,150925.0,170010.0,B,59,BORDET STATION,POINT (150925 170010)
059b,1,9,6464,MAELBEEK,MAALBEEK,Maelbeek,Maalbeek,150674.0,170370.0,B,59,BORDET STATION,POINT (150674 170370)
059b,1,10,2970B,LIVINGSTONE,LIVINGSTONE,Livingstone,Livingstone,150656.8,170590.8,B,59,BORDET STATION,POINT (150656.8 170590.8)
059b,1,11,1569B,GUTENBERG,GUTENBERG,Gutenberg,Gutenberg,150591.0,170970.0,B,59,BORDET STATION,POINT (150591 170970)
059b,1,12,1582,SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150423.0,171096.0,B,59,BORDET STATION,POINT (150423 171096)
059b,1,13,3162,HOUWAERT,HOUWAERT,Houwaert,Houwaert,150334.0,171423.0,B,59,BORDET STATION,POINT (150334 171423)
059b,1,14,3163,GEEFS,GEEFS,Geefs,Geefs,150481.0,171838.0,B,59,BORDET STATION,POINT (150481 171838)
059b,1,15,3164,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150634.0,172163.0,B,59,BORDET STATION,POINT (150634 172163)
059b,1,16,3165,HERMAN,HERMAN,Herman,Herman,150606.0,172553.0,B,59,BORDET STATION,POINT (150606 172553)
059b,1,17,3166,ERNEST LAUDE,ERNEST LAUDE,Ernest Laude,Ernest Laude,150629.0,172782.0,B,59,BORDET STATION,POINT (150629 172782)
059b,1,18,3167,EENENS,EENENS,Eenens,Eenens,150586.0,173093.0,B,59,BORDET STATION,POINT (150586 173093)
059b,1,19,3168,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150519.0,173389.0,B,59,BORDET STATION,POINT (150519 173389)
059b,1,20,6459,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150580.0,173640.0,B,59,BORDET STATION,POINT (150580 173640)
059b,1,21,3177,SCHAERBEEK GARE,SCHAARBEEK STAT.,Schaerbeek Gare,Schaarbeek Station,150805.0,174112.0,B,59,BORDET STATION,POINT (150805 174112)
059b,1,22,3180,HUART-HAMOIR,HUART-HAMOIR,Huart-Hamoir,Huart-Hamoir,150994.0,173901.0,B,59,BORDET STATION,POINT (150994 173901)
059b,1,23,3181,ANATOLE FRANCE,ANATOLE FRANCE,Anatole France,Anatole France,151171.0,174021.0,B,59,BORDET STATION,POINT (151171 174021)
059b,1,24,3172,CHAUMONTEL,CHAUMONTEL,Chaumontel,Chaumontel,151475.0,174209.0,B,59,BORDET STATION,POINT (151475 174209)
059b,1,25,3173,CARLI,CARLI,Carli,Carli,151754.0,174325.0,B,59,BORDET STATION,POINT (151754 174325)
059b,1,26,3174,PICARDIE,PICARDIE,Picardie,Picardie,151993.0,174356.0,B,59,BORDET STATION,POINT (151993 174356)
059b,1,27,3175B,SAINT-VINCENT,SINT-VINCENTIUS,Saint-Vincent,Sint-Vincentius,152351.0,174471.0,B,59,BORDET STATION,POINT (152351 174471)
059b,1,28,3176,VANDENHOVEN,VANDENHOVEN,Vandenhoven,Vandenhoven,152703.0,174650.0,B,59,BORDET STATION,POINT (152703 174650)
059b,1,29,5299,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152910.0,174270.0,B,59,BORDET STATION,POINT (152910 174270)
059b,2,1,5298,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152902.0,174278.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (152902 174278)
059b,2,2,3126,VANDENHOVEN,VANDENHOVEN,Vandenhoven,Vandenhoven,152697.9,174693.9,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (152697.9 174693.9)
059b,2,3,3101,SAINT-VINCENT,SINT-VINCENTIUS,Saint-Vincent,Sint-Vincentius,152330.0,174474.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (152330 174474)
059b,2,4,3102,PICARDIE,PICARDIE,Picardie,Picardie,151918.6,174352.8,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (151918.6 174352.8)
059b,2,5,3103,CARLI,CARLI,Carli,Carli,151731.0,174333.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (151731 174333)
059b,2,6,3104,CHAUMONTEL,CHAUMONTEL,Chaumontel,Chaumontel,151495.0,174232.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (151495 174232)
059b,2,7,3098,ANATOLE FRANCE,ANATOLE FRANCE,Anatole France,Anatole France,151195.0,174048.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (151195 174048)
059b,2,8,3099,HUART-HAMOIR,HUART-HAMOIR,Huart-Hamoir,Huart-Hamoir,151035.0,174011.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (151035 174011)
059b,2,9,3106,SCHAERBEEK GARE,SCHAARBEEK STAT.,Schaerbeek Gare,Schaarbeek Station,150734.0,174118.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150734 174118)
059b,2,10,6461,PRINC. ELISABETH,PRINS. ELISABETH,Princesse Élisabeth,Prinses Elisabeth,150561.0,173626.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150561 173626)
059b,2,11,5740,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150455.0,173445.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150455 173445)
059b,2,12,3109,EENENS,EENENS,Eenens,Eenens,150591.0,173051.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150591 173051)
059b,2,13,3110,ERNEST LAUDE,ERNEST LAUDE,Ernest Laude,Ernest Laude,150620.0,172767.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150620 172767)
059b,2,14,3111,HERMAN,HERMAN,Herman,Herman,150612.0,172521.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150612 172521)
059b,2,15,3112,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150592.0,172087.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150592 172087)
059b,2,16,3113,GEEFS,GEEFS,Geefs,Geefs,150488.0,171867.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150488 171867)
059b,2,17,3114,BOSSUET,BOSSUET,Bossuet,Bossuet,150335.0,171493.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150335 171493)
059b,2,18,6017,HOUWAERT,HOUWAERT,Houwaert,Houwaert,150340.0,171399.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150340 171399)
059b,2,19,3118,BRAEMT,BRAEMT,Braemt,Braemt,150543.0,171205.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150543 171205)
059b,2,20,3100,GUTENBERG,GUTENBERG,Gutenberg,Gutenberg,150635.0,170961.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150635 170961)
059b,2,21,2922B,LIVINGSTONE,LIVINGSTONE,Livingstone,Livingstone,150620.1,170513.2,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150620.1 170513.2)
059b,2,22,6465,MAELBEEK,MAALBEEK,Maelbeek,Maalbeek,150656.4,170349.4,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150656.4 170349.4)
059b,2,23,3117,PARC LEOPOLD,LEOPOLDSPARK,Parc Léopold,Leopoldspark,150835.0,169904.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150835 169904)
059b,2,24,3921,JOURDAN,JOURDAN,Jourdan,Jourdan,150812.0,169673.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150812 169673)
059b,2,25,3120,NATATION,ZWEMKUNST,Natation,Zwemkunst,150670.0,169195.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150670 169195)
059b,2,26,3121,WERY,WERY,Wery,Wery,150522.0,168774.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150522 168774)
059b,2,27,3508,FLAGEY,FLAGEY,Flagey,Flagey,150221.0,168547.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150221 168547)
059b,2,28,3131,LEVURE,GIST,Levure,Gist,150554.9,168591.2,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150554.9 168591.2)
059b,2,29,3125,HOP. ETT.-IXELLES,ZKH. ETT.-ELSENE,Hôpital Etterbeek-Ixelles,Ziekenhuis Etterbeek-Elsene,150802.0,168293.0,B,59,HOPITAL ETTERBEEK-IXELLES,POINT (150802 168293)
060b,1,1,1425,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151096.0,170649.0,B,60,UCCLE CALEVOET,POINT (151096 170649)
060b,1,2,2920,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151056.0,170809.0,B,60,UCCLE CALEVOET,POINT (151056 170809)
